Ruleset,Race/Species,Subclass,Level,Pact Slot Level,Pact Slots,Cantrips,Known Spells,Prepared Spells,Invocations,Mystic Arcanum,Magical Cunning Recovery,Status
2024,Human,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Human,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Human,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Human,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Human,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Human,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Human,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Human,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Human,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Human,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Human,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Human,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Human,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Human,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Human,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Human,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Human,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Human,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Human,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Human,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Human,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Human,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Human,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Human,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Human,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Human,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Human,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Orc,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Orc,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Orc,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Orc,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Orc,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Orc,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Orc,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Orc,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Orc,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Orc,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Orc,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Orc,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Orc,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Orc,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Orc,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Orc,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Orc,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Orc,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Orc,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Orc,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Orc,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Orc,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Orc,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Orc,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Orc,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Orc,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Orc,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Orc,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Orc,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Orc,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Orc,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Orc,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Orc,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Orc,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Orc,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Orc,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Orc,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Orc,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Orc,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Orc,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Orc,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Orc,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Orc,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Orc,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Orc,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Orc,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Orc,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Orc,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Orc,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Orc,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Orc,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Orc,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Orc,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Orc,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Orc,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Orc,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Orc,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Orc,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Orc,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Orc,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Orc,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Orc,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Orc,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Orc,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Orc,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Orc,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Tiefling,Fiend Patron,1,1,1,2,0,2,1,,0,READY
2024,Tiefling,Fiend Patron,2,1,2,2,0,3,3,,1,READY
2024,Tiefling,Fiend Patron,3,2,2,2,0,4,3,,1,READY
2024,Tiefling,Fiend Patron,4,2,2,3,0,5,3,,1,READY
2024,Tiefling,Fiend Patron,5,3,2,3,0,6,5,,1,READY
2024,Tiefling,Fiend Patron,6,3,2,3,0,7,5,,1,READY
2024,Tiefling,Fiend Patron,7,4,2,3,0,8,6,,1,READY
2024,Tiefling,Fiend Patron,8,4,2,3,0,9,6,,1,READY
2024,Tiefling,Fiend Patron,9,5,2,3,0,10,7,,1,READY
2024,Tiefling,Fiend Patron,10,5,2,4,0,10,7,,1,READY
2024,Tiefling,Fiend Patron,11,5,3,4,0,11,7,6,2,READY
2024,Tiefling,Fiend Patron,12,5,3,4,0,11,8,6,2,READY
2024,Tiefling,Fiend Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Fiend Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Fiend Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Fiend Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Fiend Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Tiefling,Fiend Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Tiefling,Fiend Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Tiefling,Fiend Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Tiefling,Archfey Patron,1,1,1,2,0,2,1,,0,READY
2024,Tiefling,Archfey Patron,2,1,2,2,0,3,3,,1,READY
2024,Tiefling,Archfey Patron,3,2,2,2,0,4,3,,1,READY
2024,Tiefling,Archfey Patron,4,2,2,3,0,5,3,,1,READY
2024,Tiefling,Archfey Patron,5,3,2,3,0,6,5,,1,READY
2024,Tiefling,Archfey Patron,6,3,2,3,0,7,5,,1,READY
2024,Tiefling,Archfey Patron,7,4,2,3,0,8,6,,1,READY
2024,Tiefling,Archfey Patron,8,4,2,3,0,9,6,,1,READY
2024,Tiefling,Archfey Patron,9,5,2,3,0,10,7,,1,READY
2024,Tiefling,Archfey Patron,10,5,2,4,0,10,7,,1,READY
2024,Tiefling,Archfey Patron,11,5,3,4,0,11,7,6,2,READY
2024,Tiefling,Archfey Patron,12,5,3,4,0,11,8,6,2,READY
2024,Tiefling,Archfey Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Archfey Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Archfey Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Archfey Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Archfey Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Tiefling,Archfey Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Tiefling,Archfey Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Tiefling,Archfey Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Tiefling,Celestial Patron,1,1,1,2,0,2,1,,0,READY
2024,Tiefling,Celestial Patron,2,1,2,2,0,3,3,,1,READY
2024,Tiefling,Celestial Patron,3,2,2,2,0,4,3,,1,READY
2024,Tiefling,Celestial Patron,4,2,2,3,0,5,3,,1,READY
2024,Tiefling,Celestial Patron,5,3,2,3,0,6,5,,1,READY
2024,Tiefling,Celestial Patron,6,3,2,3,0,7,5,,1,READY
2024,Tiefling,Celestial Patron,7,4,2,3,0,8,6,,1,READY
2024,Tiefling,Celestial Patron,8,4,2,3,0,9,6,,1,READY
2024,Tiefling,Celestial Patron,9,5,2,3,0,10,7,,1,READY
2024,Tiefling,Celestial Patron,10,5,2,4,0,10,7,,1,READY
2024,Tiefling,Celestial Patron,11,5,3,4,0,11,7,6,2,READY
2024,Tiefling,Celestial Patron,12,5,3,4,0,11,8,6,2,READY
2024,Tiefling,Celestial Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Celestial Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Celestial Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Celestial Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Celestial Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Tiefling,Celestial Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Tiefling,Celestial Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Tiefling,Celestial Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
2024,Tiefling,Great Old One Patron,1,1,1,2,0,2,1,,0,READY
2024,Tiefling,Great Old One Patron,2,1,2,2,0,3,3,,1,READY
2024,Tiefling,Great Old One Patron,3,2,2,2,0,4,3,,1,READY
2024,Tiefling,Great Old One Patron,4,2,2,3,0,5,3,,1,READY
2024,Tiefling,Great Old One Patron,5,3,2,3,0,6,5,,1,READY
2024,Tiefling,Great Old One Patron,6,3,2,3,0,7,5,,1,READY
2024,Tiefling,Great Old One Patron,7,4,2,3,0,8,6,,1,READY
2024,Tiefling,Great Old One Patron,8,4,2,3,0,9,6,,1,READY
2024,Tiefling,Great Old One Patron,9,5,2,3,0,10,7,,1,READY
2024,Tiefling,Great Old One Patron,10,5,2,4,0,10,7,,1,READY
2024,Tiefling,Great Old One Patron,11,5,3,4,0,11,7,6,2,READY
2024,Tiefling,Great Old One Patron,12,5,3,4,0,11,8,6,2,READY
2024,Tiefling,Great Old One Patron,13,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Great Old One Patron,14,5,3,4,0,12,8,6/7,2,READY
2024,Tiefling,Great Old One Patron,15,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Great Old One Patron,16,5,3,4,0,13,9,6/7/8,2,READY
2024,Tiefling,Great Old One Patron,17,5,4,4,0,14,9,6/7/8/9,2,READY
2024,Tiefling,Great Old One Patron,18,5,4,4,0,14,10,6/7/8/9,2,READY
2024,Tiefling,Great Old One Patron,19,5,4,4,0,15,10,6/7/8/9,2,READY
2024,Tiefling,Great Old One Patron,20,5,4,4,0,15,10,6/7/8/9,4,READY
